date,time,temperature,hive,heat up
2020/11/4,12:14,33.1,A,1
2020/11/4,12:19,33.1,A,1
2020/11/4,12:24,33.6,A,1
2020/11/4,12:29,33.1,A,1
2020/11/4,12:34,33.1,A,1
2020/11/4,12:39,33.6,A,1
2020/11/4,12:44,33.6,A,1
2020/11/4,12:49,33.6,A,1
2020/11/4,12:54,34.1,A,1
2020/11/4,12:59,34.6,A,1
2020/11/4,13:04,34.6,A,1
2020/11/4,13:09,34.6,A,1
2020/11/4,13:14,34.6,A,1
2020/11/4,13:19,34.6,A,1
2020/11/4,13:24,34.6,A,1
2020/11/4,13:29,34.6,A,1
2020/11/4,13:34,34.1,A,1
2020/11/4,13:39,34.1,A,1
2020/11/4,13:44,34.1,A,1
2020/11/4,13:49,33.6,A,1
2020/11/4,13:54,33.6,A,1
2020/11/4,13:59,33.6,A,1
2020/11/4,14:04,33.6,A,1
2020/11/4,14:09,33.6,A,1
2020/11/4,14:14,33.6,A,1
2020/11/4,14:19,33.6,A,1
2020/11/4,14:24,33.6,A,1
2020/11/4,14:29,33.6,A,1
2020/11/4,14:34,33.6,A,1
2020/11/4,14:39,33.6,A,1
2020/11/4,14:44,33.6,A,1
2020/11/4,14:49,33.1,A,1
2020/11/4,14:54,33.1,A,1
2020/11/4,14:59,33.6,A,1
2020/11/4,15:04,33.6,A,1
2020/11/4,15:09,33.6,A,1
2020/11/4,15:14,33.6,A,1
2020/11/4,15:19,33.6,A,1
2020/11/4,15:24,33.1,A,1
2020/11/4,15:29,33.1,A,1
2020/11/4,15:34,33.6,A,1
2020/11/4,15:39,33.1,A,1
2020/11/4,15:44,33.1,A,1
2020/11/4,15:49,32.6,A,1
2020/11/4,15:54,32.6,A,1
2020/11/4,15:59,33.1,A,1
2020/11/5,6:04,26.1,A,0
2020/11/5,6:09,26.1,A,0
2020/11/5,6:14,26.6,A,0
2020/11/5,6:19,27.1,A,0
2020/11/5,6:24,27.1,A,0
2020/11/5,6:29,27.1,A,0
2020/11/5,6:34,27.1,A,0
2020/11/5,6:39,27.1,A,0
2020/11/5,6:44,27.1,A,0
2020/11/5,6:49,27.6,A,0
2020/11/5,6:54,27.6,A,0
2020/11/5,6:59,27.6,A,0
2020/11/5,7:04,28.1,A,0
2020/11/5,7:09,28.1,A,0
2020/11/5,7:14,28.1,A,0
2020/11/5,7:19,28.1,A,0
2020/11/5,7:24,28.1,A,0
2020/11/5,7:29,28.1,A,0
2020/11/5,7:34,28.1,A,0
2020/11/5,7:39,28.1,A,0
2020/11/5,7:44,28.1,A,0
2020/11/5,7:49,28.1,A,0
2020/11/5,7:54,28.6,A,0
2020/11/5,7:59,28.6,A,0
2020/11/5,8:04,29.1,A,0
2020/11/5,8:09,29.1,A,0
2020/11/5,8:14,29.1,A,0
2020/11/5,8:19,29.1,A,0
2020/11/5,8:24,29.6,A,0
2020/11/5,8:29,29.6,A,0
2020/11/5,8:34,29.6,A,0
2020/11/5,8:39,30.1,A,0
2020/11/5,8:44,30.1,A,0
2020/11/5,8:49,30.1,A,0
2020/11/5,8:54,30.1,A,0
2020/11/5,8:59,30.6,A,0
2020/11/5,9:04,30.6,A,0
2020/11/5,9:09,30.6,A,0
2020/11/5,9:14,31.1,A,0
2020/11/5,9:19,31.1,A,0
2020/11/5,9:24,31.1,A,0
2020/11/5,9:29,31.1,A,0
2020/11/5,9:34,31.1,A,0
2020/11/5,9:39,31.1,A,0
2020/11/5,9:44,31.1,A,0
2020/11/5,9:49,31.1,A,0
2020/11/5,9:54,31.1,A,0
2020/11/5,9:59,31.1,A,0
2020/11/5,10:04,31.1,A,0
2020/11/5,10:09,31.1,A,0
2020/11/5,10:14,31.1,A,0
2020/11/5,10:19,30.6,A,0
2020/11/5,10:24,30.6,A,0
2020/11/5,10:29,30.6,A,0
2020/11/5,10:34,30.6,A,0
2020/11/5,10:39,30.6,A,0
2020/11/5,10:44,30.6,A,0
2020/11/5,10:49,30.6,A,0
2020/11/5,10:54,30.6,A,0
2020/11/5,10:59,31.1,A,0
2020/11/5,11:04,31.1,A,0
2020/11/5,11:09,31.1,A,0
2020/11/5,11:14,31.1,A,0
2020/11/5,11:19,31.1,A,0
2020/11/5,11:24,31.1,A,0
2020/11/5,11:29,31.6,A,0
2020/11/5,11:34,31.6,A,0
2020/11/5,11:39,31.6,A,0
2020/11/5,11:44,31.6,A,0
2020/11/5,11:49,31.6,A,0
2020/11/5,11:54,31.6,A,0
2020/11/5,11:59,31.6,A,0
2020/11/5,12:04,31.6,A,0
2020/11/5,12:09,32.1,A,0
2020/11/5,12:14,32.1,A,0
2020/11/5,12:19,32.1,A,0
2020/11/5,12:24,32.1,A,0
2020/11/5,12:29,32.1,A,0
2020/11/5,12:34,32.1,A,0
2020/11/5,12:39,32.1,A,0
2020/11/5,12:44,32.1,A,0
2020/11/5,12:49,32.1,A,0
2020/11/5,12:54,32.1,A,0
2020/11/5,12:59,32.1,A,0
2020/11/5,13:04,32.1,A,0
2020/11/5,13:09,32.1,A,0
2020/11/5,13:14,32.1,A,0
2020/11/5,13:19,32.6,A,0
2020/11/5,13:24,32.6,A,0
2020/11/5,13:29,32.6,A,0
2020/11/5,13:34,32.6,A,0
2020/11/5,13:39,32.6,A,0
2020/11/5,13:44,32.6,A,0
2020/11/5,13:49,32.1,A,0
2020/11/5,13:54,32.1,A,0
2020/11/5,13:59,32.1,A,0
2020/11/5,14:04,31.6,A,0
2020/11/5,14:09,31.6,A,0
2020/11/5,14:14,31.6,A,0
2020/11/5,14:19,31.6,A,0
2020/11/5,14:24,31.6,A,0
2020/11/5,14:29,31.6,A,0
2020/11/5,14:34,31.6,A,0
2020/11/5,14:39,31.6,A,0
2020/11/5,14:44,31.6,A,0
2020/11/5,14:49,31.1,A,0
2020/11/5,14:54,31.1,A,0
2020/11/5,14:59,31.1,A,0
2020/11/5,15:04,31.1,A,0
2020/11/5,15:09,31.1,A,0
2020/11/5,15:14,31.1,A,0
2020/11/5,15:19,31.1,A,0
2020/11/5,15:24,31.1,A,0
2020/11/5,15:29,31.1,A,0
2020/11/5,15:34,31.1,A,0
2020/11/5,15:39,31.1,A,0
2020/11/5,15:44,31.1,A,0
2020/11/5,15:49,31.1,A,0
2020/11/5,15:54,31.1,A,0
2020/11/5,15:59,31.1,A,0
2020/11/6,6:04,30.1,A,1
2020/11/6,6:09,30.6,A,1
2020/11/6,6:14,31.1,A,1
2020/11/6,6:19,31.6,A,1
2020/11/6,6:24,32.1,A,1
2020/11/6,6:29,32.1,A,1
2020/11/6,6:34,32.6,A,1
2020/11/6,6:39,33.1,A,1
2020/11/6,6:44,33.1,A,1
2020/11/6,6:49,33.6,A,1
2020/11/6,6:54,33.6,A,1
2020/11/6,6:59,33.6,A,1
2020/11/6,7:04,33.6,A,1
2020/11/6,7:09,33.6,A,1
2020/11/6,7:14,33.6,A,1
2020/11/6,7:19,33.6,A,1
2020/11/6,7:24,34.1,A,1
2020/11/6,7:29,34.1,A,1
2020/11/6,7:34,34.1,A,1
2020/11/6,7:39,34.1,A,1
2020/11/6,7:44,34.1,A,1
2020/11/6,7:49,34.1,A,1
2020/11/6,7:54,34.6,A,1
2020/11/6,7:59,34.6,A,1
2020/11/6,8:04,34.6,A,1
2020/11/6,8:09,34.6,A,1
2020/11/6,8:14,35.1,A,1
2020/11/6,8:19,35.1,A,1
2020/11/6,8:24,35.1,A,1
2020/11/6,8:29,35.1,A,1
2020/11/6,8:34,35.1,A,1
2020/11/6,8:39,35.1,A,1
2020/11/6,8:44,35.1,A,1
2020/11/6,8:49,35.6,A,1
2020/11/6,8:54,35.6,A,1
2020/11/6,8:59,35.6,A,1
2020/11/6,9:04,35.6,A,1
2020/11/6,9:09,35.6,A,1
2020/11/6,9:14,36.1,A,1
2020/11/6,9:19,36.1,A,1
2020/11/6,9:24,36.1,A,1
2020/11/6,9:29,36.6,A,1
2020/11/6,9:34,36.6,A,1
2020/11/6,9:39,36.6,A,1
2020/11/6,9:44,36.6,A,1
2020/11/6,9:49,37.1,A,1
2020/11/6,9:54,37.1,A,1
2020/11/6,9:59,37.1,A,1
2020/11/6,10:04,36.6,A,1
2020/11/6,10:09,36.6,A,1
2020/11/6,10:14,36.1,A,1
2020/11/6,10:19,36.1,A,1
2020/11/6,10:24,36.6,A,1
2020/11/6,10:29,36.6,A,1
2020/11/6,10:34,36.6,A,1
2020/11/6,10:39,36.6,A,1
2020/11/6,10:44,36.6,A,1
2020/11/6,10:49,36.6,A,1
2020/11/6,10:54,36.6,A,1
2020/11/6,10:59,36.6,A,1
2020/11/6,11:04,37.1,A,1
2020/11/6,11:09,36.6,A,1
2020/11/6,11:14,37.1,A,1
2020/11/6,11:19,37.1,A,1
2020/11/6,11:24,37.1,A,1
2020/11/6,11:29,37.1,A,1
2020/11/6,11:34,37.1,A,1
2020/11/6,11:39,37.1,A,1
2020/11/6,11:44,37.1,A,1
2020/11/6,11:49,37.1,A,1
2020/11/6,11:54,37.1,A,1
2020/11/6,11:59,37.1,A,1
2020/11/6,12:04,37.1,A,1
2020/11/6,12:09,37.1,A,1
2020/11/6,12:14,37.1,A,1
2020/11/6,12:19,37.1,A,1
2020/11/6,12:24,37.1,A,1
2020/11/6,12:29,37.1,A,1
2020/11/6,12:34,37.1,A,1
2020/11/6,12:39,37.1,A,1
2020/11/6,12:44,37.1,A,1
2020/11/6,12:49,37.1,A,1
2020/11/6,12:54,37.1,A,1
2020/11/6,12:59,37.1,A,1
2020/11/6,13:04,37.1,A,1
2020/11/6,13:09,37.1,A,1
2020/11/6,13:14,37.1,A,1
2020/11/6,13:19,37.1,A,1
2020/11/6,13:24,37.1,A,1
2020/11/6,13:29,37.1,A,1
2020/11/6,13:34,37.1,A,1
2020/11/6,13:39,37.1,A,1
2020/11/6,13:44,37.6,A,1
2020/11/6,13:49,37.1,A,1
2020/11/6,13:54,37.1,A,1
2020/11/6,13:59,37.1,A,1
2020/11/6,14:04,37.1,A,1
2020/11/6,14:09,37.6,A,1
2020/11/6,14:14,37.6,A,1
2020/11/6,14:19,37.6,A,1
2020/11/6,14:24,37.6,A,1
2020/11/6,14:29,37.6,A,1
2020/11/6,14:34,37.6,A,1
2020/11/6,14:39,37.6,A,1
2020/11/6,14:44,37.6,A,1
2020/11/6,14:49,37.6,A,1
2020/11/6,14:54,37.6,A,1
2020/11/6,14:59,37.6,A,1
2020/11/6,15:04,37.6,A,1
2020/11/6,15:09,37.1,A,1
2020/11/6,15:14,37.1,A,1
2020/11/6,15:19,37.1,A,1
2020/11/6,15:24,37.6,A,1
2020/11/6,15:29,37.6,A,1
2020/11/6,15:34,37.6,A,1
2020/11/6,15:39,37.6,A,1
2020/11/6,15:44,37.6,A,1
2020/11/6,15:49,37.6,A,1
2020/11/6,15:54,37.6,A,1
2020/11/6,15:59,37.6,A,1
2020/11/7,6:04,32.6,A,0
2020/11/7,6:09,32.6,A,0
2020/11/7,6:14,32.6,A,0
2020/11/7,6:19,32.6,A,0
2020/11/7,6:24,33.1,A,0
2020/11/7,6:29,33.1,A,0
2020/11/7,6:34,33.1,A,0
2020/11/7,6:39,33.1,A,0
2020/11/7,6:44,33.1,A,0
2020/11/7,6:49,33.1,A,0
2020/11/7,6:54,33.6,A,0
2020/11/7,6:59,33.6,A,0
2020/11/7,7:04,33.6,A,0
2020/11/7,7:09,33.6,A,0
2020/11/7,7:14,33.6,A,0
2020/11/7,7:19,33.6,A,0
2020/11/7,7:24,33.6,A,0
2020/11/7,7:29,33.6,A,0
2020/11/7,7:34,34.1,A,0
2020/11/7,7:39,34.1,A,0
2020/11/7,7:44,34.1,A,0
2020/11/7,7:49,34.1,A,0
2020/11/7,7:54,34.1,A,0
2020/11/7,7:59,34.1,A,0
2020/11/7,8:04,34.1,A,0
2020/11/7,8:09,34.1,A,0
2020/11/7,8:14,34.1,A,0
2020/11/7,8:19,34.1,A,0
2020/11/7,8:24,34.1,A,0
2020/11/7,8:29,34.1,A,0
2020/11/7,8:34,34.1,A,0
2020/11/7,8:39,34.1,A,0
2020/11/7,8:44,34.6,A,0
2020/11/7,8:49,34.6,A,0
2020/11/7,8:54,34.6,A,0
2020/11/7,8:59,34.6,A,0
2020/11/7,9:04,34.6,A,0
2020/11/7,9:09,34.6,A,0
2020/11/7,9:14,34.6,A,0
2020/11/7,9:19,34.6,A,0
2020/11/7,9:24,34.6,A,0
2020/11/7,9:29,34.6,A,0
2020/11/7,9:34,34.6,A,0
2020/11/7,9:39,34.6,A,0
2020/11/7,9:44,34.6,A,0
2020/11/7,9:49,34.6,A,0
2020/11/7,9:54,34.6,A,0
2020/11/7,9:59,34.6,A,0
2020/11/7,10:04,34.6,A,0
2020/11/7,10:09,34.6,A,0
2020/11/7,10:14,35.1,A,0
2020/11/7,10:19,35.1,A,0
2020/11/7,10:24,35.1,A,0
2020/11/7,10:29,35.1,A,0
2020/11/7,10:34,35.1,A,0
2020/11/7,10:39,35.1,A,0
2020/11/7,10:44,35.6,A,0
2020/11/7,10:49,35.6,A,0
2020/11/7,10:54,35.6,A,0
2020/11/7,10:59,35.6,A,0
2020/11/7,11:04,35.6,A,0
2020/11/7,11:09,36.1,A,0
2020/11/7,11:14,36.1,A,0
2020/11/7,11:19,36.1,A,0
2020/11/7,11:24,36.1,A,0
2020/11/7,11:29,36.1,A,0
2020/11/7,11:34,36.1,A,0
2020/11/7,11:39,36.6,A,0
2020/11/7,11:44,36.6,A,0
2020/11/7,11:49,36.6,A,0
2020/11/7,11:54,36.6,A,0
2020/11/7,11:59,36.6,A,0
2020/11/7,12:04,36.6,A,0
2020/11/7,12:09,36.6,A,0
2020/11/7,12:14,36.6,A,0
2020/11/7,12:19,36.6,A,0
2020/11/7,12:24,36.6,A,0
2020/11/7,12:29,36.6,A,0
2020/11/7,12:34,36.6,A,0
2020/11/7,12:39,36.6,A,0
2020/11/7,12:44,36.6,A,0
2020/11/7,12:49,36.6,A,0
2020/11/7,12:54,36.1,A,0
2020/11/7,12:59,36.1,A,0
2020/11/7,13:04,36.1,A,0
2020/11/7,13:09,36.1,A,0
2020/11/7,13:14,36.1,A,0
2020/11/7,13:19,36.1,A,0
2020/11/7,13:24,36.1,A,0
2020/11/7,13:29,36.1,A,0
2020/11/7,13:34,36.1,A,0
2020/11/7,13:39,36.1,A,0
2020/11/7,13:44,35.6,A,0
2020/11/7,13:49,35.6,A,0
2020/11/7,13:54,35.6,A,0
2020/11/7,13:59,36.1,A,0
2020/11/7,14:04,36.1,A,0
2020/11/7,14:09,36.1,A,0
2020/11/7,14:14,36.1,A,0
2020/11/7,14:19,36.1,A,0
2020/11/7,14:24,36.1,A,0
2020/11/7,14:29,36.1,A,0
2020/11/7,14:34,36.1,A,0
2020/11/7,14:39,36.1,A,0
2020/11/7,14:44,36.1,A,0
2020/11/7,14:49,36.1,A,0
2020/11/7,14:54,36.1,A,0
2020/11/7,14:59,36.1,A,0
2020/11/7,15:04,36.1,A,0
2020/11/7,15:09,35.6,A,0
2020/11/7,15:14,35.6,A,0
2020/11/7,15:19,35.6,A,0
2020/11/7,15:24,35.6,A,0
2020/11/7,15:29,35.6,A,0
2020/11/7,15:34,35.6,A,0
2020/11/7,15:39,35.6,A,0
2020/11/7,15:44,35.6,A,0
2020/11/7,15:49,35.6,A,0
2020/11/7,15:54,35.6,A,0
2020/11/7,15:59,35.6,A,0
2020/11/9,6:03,26.1,A,0
2020/11/9,6:08,26.1,A,0
2020/11/9,6:13,26.1,A,0
2020/11/9,6:18,26.1,A,0
2020/11/9,6:23,26.1,A,0
2020/11/9,6:28,26.6,A,0
2020/11/9,6:33,26.6,A,0
2020/11/9,6:38,27.1,A,0
2020/11/9,6:43,27.1,A,0
2020/11/9,6:48,27.1,A,0
2020/11/9,6:53,27.1,A,0
2020/11/9,6:58,27.1,A,0
2020/11/9,7:03,27.6,A,0
2020/11/9,7:08,27.6,A,0
2020/11/9,7:13,27.6,A,0
2020/11/9,7:18,27.6,A,0
2020/11/9,7:23,28.1,A,0
2020/11/9,7:28,28.1,A,0
2020/11/9,7:33,28.1,A,0
2020/11/9,7:38,28.1,A,0
2020/11/9,7:43,28.1,A,0
2020/11/9,7:48,28.1,A,0
2020/11/9,7:53,28.1,A,0
2020/11/9,7:58,28.6,A,0
2020/11/9,8:03,28.6,A,0
2020/11/9,8:08,28.6,A,0
2020/11/9,8:13,28.6,A,0
2020/11/9,8:18,28.6,A,0
2020/11/9,8:23,28.6,A,0
2020/11/9,8:28,28.6,A,0
2020/11/9,8:33,28.6,A,0
2020/11/9,8:38,28.6,A,0
2020/11/9,8:43,28.6,A,0
2020/11/9,8:48,29.1,A,0
2020/11/9,8:53,28.6,A,0
2020/11/9,8:58,28.6,A,0
2020/11/9,9:03,28.6,A,0
2020/11/9,9:08,28.6,A,0
2020/11/9,9:13,28.6,A,0
2020/11/9,9:18,28.6,A,0
2020/11/9,9:23,28.6,A,0
2020/11/9,9:28,28.6,A,0
2020/11/9,9:33,29.1,A,0
2020/11/9,9:38,29.1,A,0
2020/11/9,9:43,29.1,A,0
2020/11/9,9:48,29.1,A,0
2020/11/9,9:53,29.1,A,0
2020/11/9,9:58,29.1,A,0
2020/11/9,10:03,29.6,A,0
2020/11/9,10:08,29.6,A,0
2020/11/9,10:13,29.6,A,0
2020/11/9,10:18,29.6,A,0
2020/11/9,10:23,29.6,A,0
2020/11/9,10:28,29.6,A,0
2020/11/9,10:33,29.6,A,0
2020/11/9,10:38,29.6,A,0
2020/11/9,10:43,29.6,A,0
2020/11/9,10:48,29.6,A,0
2020/11/9,10:53,29.6,A,0
2020/11/9,10:58,29.6,A,0
2020/11/9,11:03,30.1,A,0
2020/11/9,11:08,30.1,A,0
2020/11/9,11:13,30.1,A,0
2020/11/9,11:18,29.6,A,0
2020/11/9,11:23,30.1,A,0
2020/11/9,11:28,30.1,A,0
2020/11/9,11:33,29.6,A,0
2020/11/9,11:38,30.1,A,0
2020/11/9,11:43,30.1,A,0
2020/11/9,11:48,30.1,A,0
2020/11/9,11:53,30.1,A,0
2020/11/9,11:58,29.6,A,0
2020/11/9,12:03,29.6,A,0
2020/11/9,12:08,30.1,A,0
2020/11/9,12:13,30.1,A,0
2020/11/9,12:18,30.1,A,0
2020/11/9,12:23,30.1,A,0
2020/11/9,12:28,30.1,A,0
2020/11/9,12:33,30.1,A,0
2020/11/9,12:38,30.1,A,0
2020/11/9,12:43,30.1,A,0
2020/11/9,12:48,30.1,A,0
2020/11/9,12:53,30.1,A,0
2020/11/9,12:58,29.6,A,0
2020/11/9,13:03,29.6,A,0
2020/11/9,13:08,29.6,A,0
2020/11/9,13:13,29.6,A,0
2020/11/9,13:18,29.6,A,0
2020/11/9,13:23,29.6,A,0
2020/11/9,13:28,29.6,A,0
2020/11/9,13:33,30.1,A,0
2020/11/9,13:38,30.1,A,0
2020/11/9,13:43,30.1,A,0
2020/11/9,13:48,30.1,A,0
2020/11/9,13:53,30.1,A,0
2020/11/9,13:58,30.1,A,0
2020/11/9,14:03,29.6,A,0
2020/11/9,14:08,29.6,A,0
2020/11/9,14:13,29.6,A,0
2020/11/9,14:18,29.6,A,0
2020/11/9,14:23,29.6,A,0
2020/11/9,14:28,29.6,A,0
2020/11/9,14:33,29.6,A,0
2020/11/9,14:38,29.6,A,0
2020/11/9,14:43,29.6,A,0
2020/11/9,14:48,29.6,A,0
2020/11/9,14:53,29.6,A,0
2020/11/9,14:58,29.6,A,0
2020/11/9,15:03,29.6,A,0
2020/11/9,15:08,29.6,A,0
2020/11/9,15:13,29.1,A,0
2020/11/9,15:18,29.1,A,0
2020/11/9,15:23,29.1,A,0
2020/11/9,15:28,29.1,A,0
2020/11/9,15:33,29.1,A,0
2020/11/9,15:38,29.1,A,0
2020/11/9,15:43,28.6,A,0
2020/11/9,15:48,28.6,A,0
2020/11/9,15:53,28.6,A,0
2020/11/9,15:58,29.1,A,0
2020/11/10,6:03,27.1,A,1
2020/11/10,6:08,26.6,A,1
2020/11/10,6:13,26.1,A,1
2020/11/10,6:18,26.6,A,1
2020/11/10,6:23,26.6,A,1
2020/11/10,6:28,27.1,A,1
2020/11/10,6:33,27.1,A,1
2020/11/10,6:38,27.6,A,1
2020/11/10,6:43,27.6,A,1
2020/11/10,6:48,27.6,A,1
2020/11/10,6:53,28.1,A,1
2020/11/10,6:58,28.1,A,1
2020/11/10,7:03,28.1,A,1
2020/11/10,7:08,28.6,A,1
2020/11/10,7:13,28.6,A,1
2020/11/10,7:18,29.1,A,1
2020/11/10,7:23,29.1,A,1
2020/11/10,7:28,29.1,A,1
2020/11/10,7:33,29.1,A,1
2020/11/10,7:38,29.6,A,1
2020/11/10,7:43,29.6,A,1
2020/11/10,7:48,29.6,A,1
2020/11/10,7:53,29.6,A,1
2020/11/10,7:58,29.6,A,1
2020/11/10,8:03,29.6,A,1
2020/11/10,8:08,30.1,A,1
2020/11/10,8:13,30.1,A,1
2020/11/10,8:18,30.1,A,1
2020/11/10,8:23,30.1,A,1
2020/11/10,8:28,30.1,A,1
2020/11/10,8:33,30.1,A,1
2020/11/10,8:38,30.1,A,1
2020/11/10,8:43,30.1,A,1
2020/11/10,8:48,30.1,A,1
2020/11/10,8:53,30.1,A,1
2020/11/10,8:58,30.1,A,1
2020/11/10,9:03,30.1,A,1
2020/11/10,9:08,30.1,A,1
2020/11/10,9:13,30.1,A,1
2020/11/10,9:18,30.1,A,1
2020/11/10,9:23,30.1,A,1
2020/11/10,9:28,30.1,A,1
2020/11/10,9:33,30.1,A,1
2020/11/10,9:38,30.1,A,1
2020/11/10,9:43,30.1,A,1
2020/11/10,9:48,30.1,A,1
2020/11/10,9:53,30.6,A,1
2020/11/10,9:58,30.1,A,1
2020/11/10,10:03,30.1,A,1
2020/11/10,10:08,30.6,A,1
2020/11/10,10:13,30.1,A,1
2020/11/10,10:18,29.6,A,1
2020/11/10,10:23,29.6,A,1
2020/11/10,10:28,30.1,A,1
2020/11/10,10:33,30.1,A,1
2020/11/10,10:38,30.1,A,1
2020/11/10,10:43,30.6,A,1
2020/11/10,10:48,30.6,A,1
2020/11/10,10:53,30.6,A,1
2020/11/10,10:58,30.6,A,1
2020/11/10,11:03,31.1,A,1
2020/11/10,11:08,31.1,A,1
2020/11/10,11:13,30.6,A,1
2020/11/10,11:18,30.6,A,1
2020/11/10,11:23,30.6,A,1
2020/11/10,11:28,31.1,A,1
2020/11/10,11:33,31.1,A,1
2020/11/10,11:38,31.1,A,1
2020/11/10,11:43,31.1,A,1
2020/11/10,11:48,31.1,A,1
2020/11/10,11:53,31.6,A,1
2020/11/10,11:58,31.6,A,1
2020/11/10,12:03,31.6,A,1
2020/11/10,12:08,31.6,A,1
2020/11/10,12:13,31.6,A,1
2020/11/10,12:18,31.6,A,1
2020/11/10,12:23,31.6,A,1
2020/11/10,12:28,31.6,A,1
2020/11/10,12:33,31.6,A,1
2020/11/10,12:38,32.1,A,1
2020/11/10,12:43,32.1,A,1
2020/11/10,12:48,32.1,A,1
2020/11/10,12:53,32.1,A,1
2020/11/10,12:58,31.6,A,1
2020/11/10,13:03,31.6,A,1
2020/11/10,13:08,31.6,A,1
2020/11/10,13:13,31.6,A,1
2020/11/10,13:18,31.6,A,1
2020/11/10,13:23,32.1,A,1
2020/11/10,13:28,32.1,A,1
2020/11/10,13:33,31.6,A,1
2020/11/10,13:38,31.6,A,1
2020/11/10,13:43,31.6,A,1
2020/11/10,13:48,31.6,A,1
2020/11/10,13:53,31.1,A,1
2020/11/10,13:58,31.1,A,1
2020/11/10,14:03,31.1,A,1
2020/11/10,14:08,31.1,A,1
2020/11/10,14:13,31.6,A,1
2020/11/10,14:18,31.1,A,1
2020/11/10,14:23,31.1,A,1
2020/11/10,14:28,31.6,A,1
2020/11/10,14:33,31.1,A,1
2020/11/10,14:38,31.1,A,1
2020/11/10,14:43,31.1,A,1
2020/11/10,14:48,31.6,A,1
2020/11/10,14:53,31.6,A,1
2020/11/10,14:58,31.6,A,1
2020/11/10,15:03,31.1,A,1
2020/11/10,15:08,31.1,A,1
2020/11/10,15:13,31.1,A,1
2020/11/10,15:18,31.1,A,1
2020/11/10,15:23,31.1,A,1
2020/11/10,15:28,31.6,A,1
2020/11/10,15:33,31.6,A,1
2020/11/10,15:38,31.1,A,1
2020/11/10,15:43,31.1,A,1
2020/11/10,15:48,31.1,A,1
2020/11/10,15:53,31.1,A,1
2020/11/10,15:58,31.1,A,1
2020/11/11,6:03,26.1,A,0
2020/11/11,6:08,25.6,A,0
2020/11/11,6:13,25.6,A,0
2020/11/11,6:18,25.6,A,0
2020/11/11,6:23,25.6,A,0
2020/11/11,6:28,25.6,A,0
2020/11/11,6:33,26.1,A,0
2020/11/11,6:38,26.1,A,0
2020/11/11,6:43,26.6,A,0
2020/11/11,6:48,26.6,A,0
2020/11/11,6:53,26.6,A,0
2020/11/11,6:58,26.6,A,0
2020/11/11,7:03,26.6,A,0
2020/11/11,7:08,26.6,A,0
2020/11/11,7:13,26.6,A,0
2020/11/11,7:18,26.6,A,0
2020/11/11,7:23,26.6,A,0
2020/11/11,7:28,26.1,A,0
2020/11/11,7:33,26.1,A,0
2020/11/11,7:38,26.1,A,0
2020/11/11,7:43,26.1,A,0
2020/11/11,7:48,26.1,A,0
2020/11/11,7:53,26.1,A,0
2020/11/11,7:58,26.1,A,0
2020/11/11,8:03,26.6,A,0
2020/11/11,8:08,26.6,A,0
2020/11/11,8:13,26.6,A,0
2020/11/11,8:18,26.6,A,0
2020/11/11,8:23,26.6,A,0
2020/11/11,8:28,26.6,A,0
2020/11/11,8:33,27.1,A,0
2020/11/11,8:38,27.1,A,0
2020/11/11,8:43,27.1,A,0
2020/11/11,8:48,27.6,A,0
2020/11/11,8:53,27.6,A,0
2020/11/11,8:58,27.6,A,0
2020/11/11,9:03,27.6,A,0
2020/11/11,9:08,27.6,A,0
2020/11/11,9:13,27.6,A,0
2020/11/11,9:18,27.6,A,0
2020/11/11,9:23,28.1,A,0
2020/11/11,9:28,28.1,A,0
2020/11/11,9:33,28.1,A,0
2020/11/11,9:38,28.1,A,0
2020/11/11,9:43,28.1,A,0
2020/11/11,9:48,28.1,A,0
2020/11/11,9:53,28.1,A,0
2020/11/11,9:58,28.6,A,0
2020/11/11,10:03,28.6,A,0
2020/11/11,10:08,28.6,A,0
2020/11/11,10:13,29.1,A,0
2020/11/11,10:18,29.1,A,0
2020/11/11,10:23,29.1,A,0
2020/11/11,10:28,29.1,A,0
2020/11/11,10:33,29.1,A,0
2020/11/11,10:38,29.1,A,0
2020/11/11,10:43,29.1,A,0
2020/11/11,10:48,29.1,A,0
2020/11/11,10:53,29.6,A,0
2020/11/11,10:58,29.6,A,0
2020/11/11,11:03,29.6,A,0
2020/11/11,11:08,30.1,A,0
2020/11/11,11:13,30.1,A,0
2020/11/11,11:18,30.1,A,0
2020/11/11,11:23,30.1,A,0
2020/11/11,11:28,30.1,A,0
2020/11/11,11:33,30.1,A,0
2020/11/11,11:38,30.1,A,0
2020/11/11,11:43,30.1,A,0
2020/11/11,11:48,30.1,A,0
2020/11/11,11:53,30.1,A,0
2020/11/11,11:58,30.1,A,0
2020/11/11,12:03,30.6,A,0
2020/11/11,12:08,30.6,A,0
2020/11/11,12:13,30.6,A,0
2020/11/11,12:18,30.6,A,0
2020/11/11,12:23,30.6,A,0
2020/11/11,12:28,30.6,A,0
2020/11/11,12:33,30.6,A,0
2020/11/11,12:38,30.6,A,0
2020/11/11,12:43,30.6,A,0
2020/11/11,12:48,30.6,A,0
2020/11/11,12:53,30.6,A,0
2020/11/11,12:58,30.6,A,0
2020/11/11,13:03,31.1,A,0
2020/11/11,13:08,31.1,A,0
2020/11/11,13:13,31.1,A,0
2020/11/11,13:18,31.1,A,0
2020/11/11,13:23,31.1,A,0
2020/11/11,13:28,31.1,A,0
